"Index","DOLX19","DOLOF","INDV19","IBOV","IBXX","IEEX","OZ1D","TBF"
"1996-01-02",8921.111722,0.9726,85767.0625,4390,1010,998,12.17,2.683
"1996-01-03",8918.834069,0.9727,90979.42541,4681.4,1071,1018,12.37,2.6242
"1996-01-04",8918.378538,0.9728,90600.34447,4684,1072,1004,12.33,2.491
"1996-01-05",8917.467477,0.9727,90410.80401,4694.3,1070,1004,12.44,2.4229
"1996-01-08",8915.809345,0.9726,91263.73612,4741,1077,998,12.4,2.6562
"1996-01-09",8915.189824,0.9726,88799.71001,4653.8,1062,997,12.35,2.6684
"1996-01-10",8917.923007,0.9726,87757.23743,4622.1,1048,990,12.45,2.7371
"1996-01-11",8919.289599,0.9731,91168.96588,4748.6,1068,1010,12.4,2.5752
"1996-01-12",8916.556415,0.9734,93064.37058,4846.5,1087,1016,12.51,2.4832
"1996-01-15",8915.189824,0.9727,93632.99199,4895.4,1098,1023,12.44,2.7111
"1996-01-16",8913.367701,0.9726,92116.66823,4846.7,1098,1026,12.4,2.6945
"1996-01-17",8915.189824,0.9727,91927.12776,4836.2,1098,1036,12.53,2.7422
"1996-01-18",8912.001109,0.9729,92306.2087,4833.8,1100,1029,12.49,2.6127
"1996-01-19",8911.090048,0.9732,93632.99199,4909,1116,1037,12.5,2.5338
"1996-01-22",8908.812395,0.9746,92874.83011,4893.8,1122,1046,12.63,2.5582
"1996-01-23",8912.629741,0.9766,95149.31575,4985.2,1139,1073,12.635,2.5835
"1996-01-24",8916.556415,0.9769,93822.53246,4945.2,1135,1079,12.65,2.5529
"1996-01-26",8922.933844,0.9784,92021.898,4907.7,1132,1090,12.8,2.3068
"1996-01-29",8923.389375,0.9788,93064.37058,4934.8,1134,1083,12.77,2.6157
"1996-01-30",8919.289599,0.9787,96570.86927,5133.4,1165,1104,12.78,2.5536
"1996-01-31",8916.100885,0.9786,96476.09903,5151.5,1174,1113,12.7,2.4536
"1996-02-01",8912.485637,0.9786,98466.27396,5269.3,1201,1147,12.87,2.275
"1996-02-02",8908.87039,0.9786,101119.8405,5410.9,1230,1181,13.06,2.2123
"1996-02-05",8908.87039,0.9787,99698.28702,5332.9,1213,1175,13,2.2347
"1996-02-06",8910.226108,0.9786,100835.5298,5354,1213,1196,12.93,2.1833
"1996-02-07",8908.87039,0.9788,99508.74655,5283,1202,1181,12.848,2.1868
"1996-02-08",8905.70705,0.9787,100645.9894,5322.6,1207,1177,12.84,2.1711
"1996-02-09",8904.803238,0.9788,99182.04773,5305.4,1207,1176,12.67,2.13
"1996-02-12",8902.54371,0.9787,99548.03314,5338.9,1212,1164,12.63,2.1142
"1996-02-13",8900.748029,0.9806,100280.004,5385.5,1226,1177,12.65,2.1199
"1996-02-14",8900.748029,0.9813,99182.04773,5330.8,1212,1169,12.78,2.1016
"1996-02-15",8899.401267,0.9834,98084.09148,5273.7,1199,1162,12.75,2.0793
"1996-02-16",8897.605585,0.9832,95064.7118,5172.9,1181,1156,12.75,2.0638
"1996-02-22",8894.912062,0.9824,97718.10606,5237.7,1185,1157,12.6,2.2615
"1996-02-23",8885.93365,0.9822,97901.09877,5274.3,1197,1176,12.58,2.2056
"1996-02-26",8891.320697,0.9836,96986.13523,5245.2,1193,1186,12.61,2.1755
"1996-02-27",8895.360982,0.9869,96071.17169,5193,1175,1183,12.635,2.1785
"1996-02-28",8890.871777,0.9838,95888.17898,5199.2,1183,1181,12.65,2.1755
"1996-02-29",8898.503426,0.9842,91313.36128,4957.7,1138,1150,12.6,2.1275
"1996-03-01",8898.054506,0.984,94058.2519,5083.3,1164,1166,12.64,2.1245
"1996-03-04",8893.116379,0.9837,95339.20086,5152.6,1178,1169,12.5,2.3969
"1996-03-05",8894.014221,0.9837,95156.20815,5197.9,1188,1187,12.47,2.2466
"1996-03-06",8894.912062,0.9837,90947.37587,4975.3,1145,1154,12.5,2.1597
"1996-03-07",8893.116379,0.9845,87653.50712,4755.9,1094,1109,12.52,2.0442
"1996-03-08",8891.320697,0.9843,86189.56546,4721.9,1088,1105,12.6,1.933
"1996-03-11",8891.769618,0.9843,87653.50712,4771.7,1093,1134,12.55,2.1628
"1996-03-12",8889.973936,0.9842,86921.53629,4739.4,1094,1138,12.58,2.1504
"1996-03-13",8889.076094,0.9854,87836.49983,4805.5,1108,1144,12.61,2.1488
"1996-03-14",8890.422856,0.9869,88202.48525,4841.2,1111,1157,12.61,2.0489
"1996-03-15",8891.320697,0.9868,88202.48525,4852.5,1117,1165,12.6,1.942
"1996-03-18",8891.320697,0.9866,89117.44879,4886.9,1122,1174,12.59,2.1723
"1996-03-19",8891.320697,0.9868,88202.48525,4851.5,1117,1164,12.58,2.1578
"1996-03-20",8889.973936,0.9883,89300.44149,4868.3,1117,1169,12.64,2.1429
"1996-03-21",8888.627174,0.9874,92228.32482,4979.7,1138,1182,12.68,2.0318
"1996-03-22",8887.280412,0.9875,93143.28836,5051.2,1152,1197,12.65,1.8762
"1996-03-25",8886.831492,0.9879,92777.30295,5031.6,1151,1196,12.65,2.1685
"1996-03-26",8884.137968,0.9881,91130.36857,4981.7,1137,1190,12.775,2.1352
"1996-03-27",8880.995524,0.9878,91862.33941,5039.6,1146,1203,12.68,2.1419
"1996-03-28",8875.159557,0.9881,90215.40503,4980.5,1137,1195,12.64,2.0347
"1996-03-29",8870.670351,0.988,89849.41962,4954.9,1137,1192,12.639,1.9535
"1996-04-01",8867.54578,0.9881,91130.36857,5009.2,1149,1208,12.59,1.9683
"1996-04-02",8867.54578,0.9875,90672.8868,4985.5,1143,1224,12.56,1.8534
"1996-04-03",8863.0821,0.9874,90398.39774,4977.5,1142,1214,12.54,1.8682
"1996-04-08",8862.635732,0.9875,88293.9816,4853.6,1117,1191,12.68,2.042
"1996-04-09",8863.0821,0.9886,88934.45608,4866.4,1114,1194,12.62,2.0227
"1996-04-10",8862.189364,0.9896,89208.94514,4889.5,1117,1204,12.65,2.0344
"1996-04-11",8861.296628,0.9908,88568.47066,4885.1,1113,1195,12.6,2.0026
"1996-04-12",8859.957525,0.9905,91496.35399,5015.5,1136,1212,12.6,1.8745
"1996-04-15",8861.742996,0.9899,92304.46703,5022.3,1133,1205,12.57,1.9664
"1996-04-16",8860.85026,0.9903,90957.61196,4989.3,1133,1201,12.5,1.9558
"1996-04-17",8859.064789,0.99,91137.19264,5003.9,1135,1201,12.48,1.9565
"1996-04-18",8859.064789,0.9896,91586.14433,5002,1137,1201,12.43,1.9248
"1996-04-19",8862.189364,0.9915,93381.95108,5075.6,1150,1198,12.52,1.8187
"1996-04-22",8860.85026,0.9916,93022.78973,5079.6,1150,1191,12.6,1.8922
"1996-04-23",8861.296628,0.9915,92304.46703,5061.9,1148,1180,12.5,1.8546
"1996-04-24",8859.957525,0.9916,91765.725,5047,1145,1182,12.54,1.8748
"1996-04-25",8858.172053,0.9917,94190.06412,5121.8,1155,1192,12.54,1.8395
"1996-04-26",8863.528468,0.9922,93830.90277,5142.6,1162,1190,12.47,1.724
"1996-04-29",8863.0821,0.9926,93651.32209,5149.3,1163,1196,12.42,1.8445
"1996-04-30",8861.296628,0.9925,93920.6931,5164.1,1167,1187,12.56,1.826
"1996-05-02",8860.408943,0.9925,92843.20905,5146,1173,1180,12.6,1.9419
"1996-05-03",8859.965101,0.9926,91586.14433,5101.4,1167,1173,12.52,1.8506
"1996-05-06",8866.178883,0.9926,93561.53175,5153,1171,1176,12.61,2.0388
"1996-05-07",8865.2912,0.9927,95896.08053,5283.9,1194,1210,12.62,1.9697
"1996-05-08",8862.184309,0.9928,97512.30661,5360.5,1204,1225,12.57,1.99
"1996-05-09",8866.622724,0.9939,97063.35492,5388.5,1214,1242,12.57,1.9009
"1996-05-10",8862.62815,0.9946,96075.66121,5345.4,1209,1236,12.56,1.8381
"1996-05-13",8862.62815,0.9951,99667.27471,5480.2,1229,1249,12.55,2.0078
"1996-05-14",8862.62815,0.996,98410.20998,5428.1,1219,1242,12.55,2.0036
"1996-05-15",8862.62815,0.9958,98230.62931,5448.3,1225,1239,12.63,2.0392
"1996-05-16",8862.184309,0.9965,98769.37133,5475.6,1230,1221,12.628,1.9377
"1996-05-17",8863.071992,0.9958,100565.1781,5560.3,1241,1245,12.62,1.8782
"1996-05-20",8862.62815,0.9956,101822.2428,5655.6,1259,1249,12.57,2.1053
"1996-05-21",8860.408943,0.9956,100565.1781,5601.9,1253,1247,12.53,2.0824
"1996-05-22",8860.408943,0.9958,102360.9848,5681.5,1262,1264,12.54,2.1044
"1996-05-23",8860.408943,0.9962,98948.95201,5530.8,1237,1239,12.54,1.9753
"1996-05-24",8859.965101,0.9968,100924.3394,5600.6,1245,1238,12.56,1.9325
"1996-05-27",8858.633576,0.9966,101103.9201,5627.9,1248,1258,12.57,2.1417
"1996-05-28",8858.189735,0.9965,102271.1945,5710.8,1260,1247,12.6,2.1397
"1996-05-29",8857.302052,0.9967,100744.7588,5625.7,1246,1238,12.59,2.1511
"1996-05-30",8857.745893,0.9971,102360.9848,5687.7,1253,1260,12.57,2.0241
"1996-05-31",8863.515834,0.9984,102809.9365,5727.9,1262,1263,12.6,1.8964
"1996-06-03",8863.956873,0.9986,101283.5008,5635,1245,1238,12.6,2.04
"1996-06-04",8862.633763,0.9986,100385.5974,5599.4,1240,1239,12.49,1.9933
"1996-06-05",8860.869616,0.9987,99757.06505,5567.8,1233,1229,12.4,1.9647
"1996-06-07",8861.310652,0.9989,98948.95201,5530.2,1226,1230,12.42,1.9523
"1996-06-10",8861.751689,0.9998,97602.09695,5457.1,1213,1232,12.42,2.0401
"1996-06-11",8862.633763,0.9996,96793.98391,5413.4,1203,1233,12.36,1.9907
"1996-06-12",8863.0748,1.0007,98726.35018,5532.4,1218,1236,12.42,1.9747
"1996-06-13",8863.956873,1.0005,98550.68051,5503.7,1213,1239,12.39,1.9355
"1996-06-14",8864.04508,1.0015,100483.0468,5634.8,1237,1261,12.42,1.8272
"1996-06-17",8863.956873,1.0016,103996.44,5804.8,1273,1313,12.45,1.9174
"1996-06-18",8863.515836,1.0016,104172.1097,5834.6,1279,1308,12.45,1.8668
"1996-06-19",8862.192726,1.002,103732.9355,5817.1,1277,1311,12.45,1.8652
"1996-06-20",8861.751689,1.0025,103557.2659,5823,1279,1321,12.41,1.8383
"1996-06-21",8860.869616,1.003,108212.5119,6053.1,1318,1365,12.42,1.7241
"1996-06-24",8859.105469,1.003,110847.5569,6201.8,1340,1379,12.46,1.8234
"1996-06-25",8859.105469,1.0029,108827.3558,6082.4,1317,1379,12.43,1.7882
"1996-06-26",8858.664432,1.0039,111374.5659,6227.1,1342,1401,12.42,1.7914
"1996-06-27",8856.459248,1.0036,110584.0524,6181.5,1340,1436,12.42,1.7665
"1996-06-28",8859.987542,1.0044,107334.1636,6043.8,1324,1437,12.31,1.6958
"1996-07-01",8858.760516,1.0045,109705.7041,6156.1,1338,1447,12.37,1.8424
"1996-07-02",8859.987539,1.0052,110671.8872,6245.5,1357,1458,12.37,1.8427
"1996-07-03",8859.549316,1.0051,112252.9142,6355.8,1375,1478,12.371,1.8709
"1996-07-04",8859.899895,1.0049,113219.0973,6432,1391,1489,12.4,1.7586
"1996-07-05",8860.425762,1.0049,109793.5389,6286.4,1369,1472,12.37,1.6546
"1996-07-08",8859.987539,1.0049,110671.8872,6338.7,1370,1468,12.35,1.8551
"1996-07-09",8860.601051,1.0055,113306.9321,6487.9,1395,1500,12.41,1.8569
"1996-07-10",8859.987539,1.0057,112692.0883,6444.7,1379,1481,12.43,1.8714
"1996-07-11",8859.987539,1.0056,113482.6018,6508.5,1382,1475,12.45,1.7724
"1996-07-12",8859.987539,1.0056,115678.4726,6652.1,1408,1529,12.43,1.702
"1996-07-15",8859.549316,1.0062,111198.8962,6432.9,1381,1525,12.47,1.8534
"1996-07-16",8859.549316,1.0065,110144.8782,6293.4,1358,1527,12.45,1.8827
"1996-07-17",8857.796425,1.0066,107509.8333,6214.6,1342,1536,12.44,1.8747
"1996-07-18",8857.358203,1.0071,107158.494,6188.7,1341,1553,12.47,1.7712
"1996-07-19",8857.358203,1.0075,111550.2355,6411.6,1371,1577,12.5,1.6875
"1996-07-22",8856.91998,1.0077,109881.3737,6299.1,1354,1560,12.53,1.8741
"1996-07-23",8856.481757,1.0078,108036.8423,6222.5,1343,1547,12.5,1.8546
"1996-07-24",8856.91998,1.0086,104786.9535,6050.9,1316,1534,12.54,1.8688
"1996-07-25",8856.91998,1.0088,106982.8243,6096.3,1314,1510,12.54,1.7582
"1996-07-26",8859.987539,1.0092,103469.4311,5968.4,1298,1508,12.54,1.6909
"1996-07-29",8863.931544,1.0099,103293.7614,5909.3,1288,1494,12.5,1.8683
"1996-07-30",8860.863985,1.0107,107509.8333,6143.3,1315,1518,12.54,1.8847
"1996-07-31",8864.369767,1.0112,106982.8243,6123.2,1317,1525,12.58,1.9202
"1996-08-01",8873.483196,1.0108,110232.7131,6277.3,1338,1538,12.56,1.835
"1996-08-02",8865.215435,1.0104,111813.74,6363.5,1352,1550,12.55,1.8026
"1996-08-05",8863.474854,1.0101,109705.7041,6244.1,1333,1529,12.61,1.9436
"1996-08-06",8865.650581,1.0107,107861.1726,6130.7,1321,1526,12.63,1.9372
"1996-08-07",8864.345145,1.0116,108563.8513,6165.2,1329,1590,12.61,1.9555
"1996-08-08",8863.039709,1.0116,110320.5479,6257.2,1340,1599,12.61,1.8463
"1996-08-09",8861.299128,1.0119,109793.5389,6222.7,1337,1594,12.63,1.7848
"1996-08-12",8862.169418,1.0122,111023.2265,6304.1,1347,1600,12.62,1.9665
"1996-08-13",8863.039709,1.0126,109881.3737,6227.7,1339,1593,12.63,1.9803
"1996-08-14",8858.688256,1.0129,108938.5538,6227.1,1340,1582,12.63,1.9765
"1996-08-15",8855.207093,1.013,110738.4827,6348.4,1362,1603,12.61,1.895
"1996-08-16",8855.207093,1.0135,110738.4827,6352.8,1367,1608,12.63,1.8145
"1996-08-19",8853.466512,1.0136,110052.7955,6292.1,1364,1601,12.61,1.9854
"1996-08-20",8854.336803,1.0144,110395.6391,6337.1,1372,1581,12.7,1.9892
"1996-08-21",8853.901657,1.0147,109709.9519,6314.7,1364,1578,12.67,1.9803
"1996-08-22",8853.466512,1.0148,108681.4211,6248.9,1348,1547,12.67,1.9049
"1996-08-23",8855.207093,1.0153,107310.0467,6202.7,1340,1531,12.77,1.8109
"1996-08-26",8853.031367,1.0155,104053.0325,6028,1312,1503,12.79,1.9775
"1996-08-27",8852.161076,1.0159,105852.9614,6126.1,1328,1511,12.75,1.9904
"1996-08-28",8851.290786,1.0161,108252.8666,6294.7,1351,1533,12.73,1.9734
"1996-08-29",8849.550204,1.0167,107738.6012,6270,1350,1538,12.73,1.8672
"1996-08-30",8849.98535,1.0169,107567.1794,6259.4,1353,1545,12.681,1.8015
"1996-09-02",8850.417396,1.0165,106624.3595,6232.5,1350,1573,12.61,1.9234
"1996-09-03",8849.985352,1.0167,107652.8903,6270,1354,1579,12.67,1.8935
"1996-09-04",8847.393089,1.0172,107652.8903,6276.8,1360,1591,12.635,1.8153
"1996-09-05",8845.664914,1.0174,107052.914,6254,1357,1585,12.642,1.7902
"1996-09-06",8844.800827,1.0179,109367.1083,6334.6,1373,1595,12.621,1.7224
"1996-09-09",8844.368783,1.019,109967.0846,6382.7,1379,1592,12.595,1.8036
"1996-09-10",8844.368783,1.0202,110395.6391,6415.7,1383,1597,12.6,1.7855
"1996-09-11",8843.072651,1.0188,109538.5301,6358,1372,1586,12.61,1.7869
"1996-09-12",8840.912432,1.0197,109967.0846,6390.9,1376,1586,12.551,1.7832
"1996-09-13",8842.208564,1.02,111852.7244,6464.2,1385,1608,12.55,1.6927
"1996-09-16",8840.480388,1.0192,112709.8334,6534.2,1398,1626,12.612,1.7763
"1996-09-17",8841.344476,1.0195,112452.7007,6512.4,1395,1621,12.62,1.7721
"1996-09-18",8840.048345,1.0196,112452.7007,6489.6,1392,1619,12.61,1.7558
"1996-09-19",8837.888126,1.0196,113309.8097,6560.2,1401,1623,12.6,1.7371
"1996-09-20",8838.752213,1.0199,113909.786,6588.2,1408,1652,12.55,1.6393
"1996-09-23",8837.024038,1.0202,113652.6533,6551.7,1400,1627,12.56,1.7446
"1996-09-24",8832.7036,1.0202,113652.6533,6563.7,1402,1629,12.606,1.7059
"1996-09-25",8832.271556,1.0205,112538.4116,6513.8,1391,1596,12.57,1.704
"1996-09-26",8830.543381,1.0206,112795.5443,6535.9,1397,1600,12.52,1.7006
"1996-09-27",8828.815206,1.021,111167.0372,6458.8,1386,1602,12.53,1.6317
"1996-09-30",8826.222943,1.0215,110567.0609,6446.8,1380,1618,12.46,1.7026
"1996-10-01",8827.168069,1.0215,112281.2789,6521.7,1391,1651,12.47,1.7997
"1996-10-02",8826.652543,1.0215,113995.4969,6605.8,1407,1663,12.501,1.8093
"1996-10-04",8826.222939,1.022,113909.786,6626.9,1416,1683,12.54,1.6886
"1996-10-07",8824.934126,1.0225,113824.0751,6612.6,1411,1681,12.555,1.9017
"1996-10-08",8823.645312,1.0225,114424.0514,6651.5,1420,1691,12.6,1.8928
"1996-10-09",8824.504521,1.0233,113738.3642,6631,1416,1692,12.62,1.8996
"1996-10-10",8824.504521,1.0247,113824.0751,6626.7,1417,1723,12.63,1.8123
"1996-10-11",8824.504521,1.0254,113309.8097,6608.6,1419,1725,12.6,1.7368
"1996-10-14",8827.082148,1.0247,113477.0566,6631.3,1423,1758,12.61,1.9288
"1996-10-15",8826.652543,1.0251,115567.6435,6744.9,1440,1792,12.62,1.9342
"1996-10-16",8827.511752,1.0253,115567.6435,6733.5,1439,1793,12.61,1.855
"1996-10-17",8824.934126,1.025,116069.3844,6766,1442,1808,12.63,1.7629
"1996-10-18",8825.793334,1.0252,116571.1252,6798.1,1447,1829,12.6,1.6784
"1996-10-21",8827.941357,1.0254,116821.9956,6798.9,1450,1817,12.651,1.8788
"1996-10-22",8828.370961,1.0263,114731.4087,6675.6,1437,1811,12.701,1.8816
"1996-10-23",8826.222939,1.027,114229.6679,6648.6,1429,1806,12.73,1.895
"1996-10-24",8825.36373,1.0264,113727.927,6588.8,1428,1818,12.71,1.8076
"1996-10-25",8830.089379,1.0272,111720.9636,6503.3,1416,1817,12.685,1.7245
"1996-10-28",8828.370961,1.0279,110466.6115,6401,1400,1800,12.71,1.9197
"1996-10-29",8828.370961,1.0285,112975.3158,6549.7,1421,1807,12.63,1.9271
"1996-10-30",8828.370961,1.0275,112808.0688,6543.2,1426,1809,12.59,1.9137
"1996-10-31",8829.23017,1.0276,112891.6923,6533.1,1420,1802,12.581,1.8495
"1996-11-01",8829.230172,1.028,114564.1618,6641.1,1434,1805,12.55,1.7723
"1996-11-04",8826.243576,1.028,114229.6679,6658.5,1432,1800,12.58,1.8352
"1996-11-05",8824.110294,1.028,114480.5383,6697.5,1441,1810,12.58,1.8249
"1996-11-06",8824.963607,1.028,114313.2914,6704.6,1444,1816,12.55,1.833
"1996-11-07",8826.243576,1.0288,113393.4331,6666.6,1436,1774,12.6,1.8007
"1996-11-08",8831.790111,1.0295,111971.834,6559.5,1420,1765,12.57,1.7342
"1996-11-11",8826.670233,1.0297,111470.0932,6582.9,1424,1777,12.66,1.811
"1996-11-12",8830.510142,1.0311,110550.235,6523.3,1413,1764,12.73,1.8069
"1996-11-13",8830.510142,1.0309,111637.3401,6570.9,1420,1786,12.74,1.7972
"1996-11-14",8824.53695,1.0305,110717.4819,6522.9,1413,1781,12.66,1.776
"1996-11-18",8819.843728,1.0304,111302.8462,6556.2,1418,1795,12.57,1.8707
"1996-11-19",8817.710446,1.0303,111637.3401,6556.9,1414,1793,12.61,1.8537
"1996-11-20",8817.283789,1.0308,111135.5993,6541.3,1409,1779,12.62,1.8534
"1996-11-21",8816.857133,1.0311,112473.5749,6625.9,1417,1773,12.501,1.8407
"1996-11-22",8815.577163,1.0311,112891.6923,6645.2,1422,1791,12.532,1.7385
"1996-11-25",8815.577163,1.0311,112808.0688,6649.2,1426,1796,12.45,1.8182
"1996-11-26",8814.297193,1.032,111888.2106,6631.5,1423,1794,12.49,1.7497
"1996-11-27",8812.590567,1.0324,111470.0932,6591.8,1419,1797,12.44,1.7453
"1996-11-28",8817.710446,1.0328,112473.5749,6644.8,1427,1796,12.45,1.7236
"1996-11-29",8816.00382,1.0332,112975.3158,6666,1429,1798,12.463,1.6282
"1996-12-02",8816.015549,1.0331,114146.0444,6735.6,1438,1770,12.4,1.748
"1996-12-03",8813.896926,1.0331,115400.3966,6836.8,1454,1793,12.25,1.7214
"1996-12-04",8815.1681,1.0338,114731.4087,6797.6,1456,1795,12.32,1.7085
"1996-12-05",8817.286723,1.0346,117240.113,6947.1,1488,1860,12.44,1.6447
"1996-12-06",8816.015549,1.0351,115902.1374,6872.9,1475,1859,12.3,1.5696
"1996-12-09",8816.439274,1.035,115233.1496,6836.3,1470,1848,12.3,1.7221
"1996-12-10",8814.32065,1.0359,115316.7731,6855.8,1477,1880,12.3,1.7075
"1996-12-11",8814.32065,1.0369,112640.8219,6677.7,1449,1830,12.35,1.6958
"1996-12-12",8812.625752,1.0375,111720.9636,6657.4,1442,1845,12.39,1.6028
"1996-12-13",8813.473201,1.0381,112389.9514,6680.1,1441,1818,12.38,1.5254
"1996-12-16",8815.1681,1.0389,112055.4575,6654.3,1441,1821,12.33,1.6848
"1996-12-17",8816.007075,1.0407,113978.7975,6784.5,1464,1828,12.386,1.6644
"1996-12-18",8816.015549,1.0383,115195.653,6910.4,1505,1878,12.35,1.6641
"1996-12-19",8818.981622,1.0384,115439.0241,6891.6,1499,1840,12.4,1.5808
"1996-12-20",8817.710448,1.0387,115682.3952,6942.2,1507,1869,12.38,1.5085
"1996-12-23",8815.591824,1.0388,115357.9004,6912.5,1507,1859,12.37,1.6638
"1996-12-26",8816.015549,1.0389,115439.0241,6957.7,1514,1862,12.42,1.6476
"1996-12-27",8815.1681,1.0399,116980.3743,7006.8,1528,1905,12.37,1.5628
"1996-12-30",8809.659679,1.0394,117223.7454,7039.9,1540,1939,12.423,1.7172
"1997-01-02",8814.703856,1.0395,115357.9004,6955.5,1528,1934,12.25,1.7253
"1997-01-03",8809.239328,1.0398,115925.7663,6997.7,1535,1960,12.13,1.6298
"1997-01-06",8805.035845,1.0405,118765.0957,7159.5,1560,1999,12,1.8073
"1997-01-07",8802.934103,1.0405,121036.5593,7297.4,1597,2064,12.03,1.8554
"1997-01-08",8805.456193,1.041,122659.0333,7427,1622,2095,11.95,1.8672
"1997-01-09",8803.354452,1.0415,122902.4044,7454.2,1619,2124,11.97,1.7968
"1997-01-10",8802.934103,1.0414,123632.5177,7478.3,1625,2141,12.07,1.7162
"1997-01-13",8801.25271,1.042,122172.2911,7411.7,1615,2132,12.08,1.729
"1997-01-14",8802.093407,1.0422,125498.3628,7621.1,1658,2197,11.93,1.7515
"1997-01-15",8801.25271,1.0426,125985.105,7667.5,1666,2201,11.9,1.7509
"1997-01-16",8800.832362,1.0436,125498.3628,7655.8,1668,2224,11.911,1.6787
"1997-01-17",8800.412014,1.0439,127526.4552,7816.2,1692,2252,11.95,1.6191
"1997-01-20",8801.25271,1.0432,127688.7026,7835.4,1697,2259,11.96,1.8176
"1997-01-21",8799.150969,1.0435,128499.9396,7904.9,1714,2285,11.9,1.8457
"1997-01-22",8797.889924,1.0436,127364.2078,7817.5,1700,2272,11.82,1.8422
"1997-01-23",8797.469575,1.0438,128418.8159,7890.6,1715,2293,11.75,1.7696
"1997-01-24",8797.469575,1.0441,126390.7235,7759.7,1692,2299,11.88,1.667
"1997-01-27",8795.367834,1.0441,126147.3524,7759,1688,2292,11.95,1.8908
"1997-01-28",8794.106789,1.0449,127364.2078,7849.7,1699,2289,11.92,1.8949
"1997-01-29",8794.527137,1.0456,125579.4865,7736.9,1678,2251,11.841,1.9009
"1997-01-30",8793.266092,1.0457,126796.342,7788.8,1686,2253,11.685,1.7941
"1997-01-31",8794.527137,1.0461,129797.9188,7964.6,1723,2292,11.6,1.7058
"1997-02-03",8789.105109,1.0457,131907.135,8095.9,1758,2314,11.67,1.6407
"1997-02-04",8787.436793,1.0463,131826.0113,8102.2,1760,2324,11.63,1.6469
"1997-02-05",8789.522188,1.047,132718.372,8171.1,1781,2367,11.593,1.6269
"1997-02-06",8789.939267,1.0472,131663.7639,8147.8,1782,2375,11.551,1.6232
"1997-02-07",8787.853872,1.048,134016.3512,8316.5,1819,2427,11.51,1.6247
"1997-02-12",8785.351398,1.0476,140587.3708,8670.6,1903,2529,11.5,1.699
"1997-02-13",8786.185556,1.0487,145619.581,8764.9,1910,2521,11.57,1.782
"1997-02-14",8789.522188,1.0495,141766.7951,8699.9,1909,2491,11.68,1.7499
"1997-02-17",8794.110056,1.0491,143889.7588,8816,1925,2529,11.7,1.7571
"1997-02-18",8788.270951,1.0495,145619.581,8950.2,1946,2534,11.7,1.7481
"1997-02-19",8781.597687,1.0504,142946.2194,8771.3,1918,2509,11.7,1.7378
"1997-02-20",8780.34645,1.0505,141845.4234,8701.8,1899,2489,11.95,1.7515
"1997-02-21",8778.678134,1.0508,142081.3083,8719.5,1891,2490,11.9,1.7166
"1997-02-24",8777.426898,1.0507,146405.8639,8959.2,1921,2525,12.05,1.701
"1997-02-25",8776.175661,1.0511,148135.6861,9149.1,1961,2629,12,1.6956
"1997-02-26",8777.009819,1.0517,142788.9628,8927.8,1927,2600,12.005,1.697
"1997-02-27",8774.924424,1.0515,140901.884,8776.7,1900,2556,12.18,1.6775
"1997-02-28",8770.753634,1.0515,142159.9366,8828.7,1904,2538,12.265,1.5923
"1997-03-03",8768.683385,1.0515,146169.979,8978,1916,2541,12.34,1.7509
"1997-03-04",8765.371011,1.0517,144676.0416,8961,1922,2559,12.17,1.7184
"1997-03-05",8765.785058,1.0526,147034.8901,9074,1935,2559,11.97,1.7427
"1997-03-06",8764.542917,1.053,147270.775,9125,1943,2564,11.9,1.6294
"1997-03-07",8764.12887,1.0532,147585.2881,9180,1954,2594,11.82,1.5234
"1997-03-10",8763.714824,1.0532,151123.5609,9419,1991,2640,11.94,1.6967
"1997-03-11",8762.058636,1.0539,153167.8963,9565,2008,2646,12.02,1.6729
"1997-03-12",8762.472683,1.0544,148921.9689,9317,1968,2608,11.96,1.6498
"1997-03-13",8761.230543,1.0557,148450.1992,9314,1961,2599,12.04,1.5775
"1997-03-14",8761.644589,1.0554,152224.3569,9499,1990,2610,11.97,1.4468
"1997-03-17",8765.371011,1.0582,147270.775,9263,1953,2569,11.8,1.6545
"1997-03-18",8767.027198,1.0589,145698.2093,9172,1930,2550,11.92,1.6391
"1997-03-19",8767.027198,1.0605,145305.0679,9087,1910,2517,12,1.6371
"1997-03-20",8764.542917,1.0602,149315.1104,9302,1941,2537,12.05,1.5158
"1997-03-21",8768.269338,1.0611,149000.5972,9301,1936,2544,12.03,1.4439
"1997-03-24",8767.855292,1.0615,149236.4821,9327,1935,2526,12,1.5141
"1997-03-25",8769.925526,1.0612,149550.9952,9380,1950,2543,11.88,1.4915
"1997-03-26",8779.448602,1.0609,147506.6598,9271,1932,2532,11.96,1.4751
"1997-03-31",8772.409807,1.0593,143968.3871,9044,1889,2484,11.96,1.6353
"1997-04-01",8768.709583,1.0594,145462.3245,9138,1896,2478,11.95,1.577
"1997-04-02",8765.831631,1.0598,146563.1204,9237,1907,2506,11.89,1.4889
"1997-04-03",8767.476175,1.0584,147663.9164,9302,1918,2534,11.901,1.5014
"1997-04-04",8767.887311,1.0585,153325.1528,9705,1988,2616,11.94,1.4382
"1997-04-07",8767.887311,1.059,155448.1165,9836,2016,2718,11.94,1.5129
"1997-04-08",8767.476175,1.0588,153482.4094,9737,2003,2690,11.95,1.5183
"1997-04-09",8766.242767,1.059,154425.9488,9819,2014,2702,11.85,1.5356
